id,text,type,label,category
2011,"Subject: Project Sync Minutes - Computer Science 101. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2012,Happy birthday John! Wishing you a wonderful and blessed year ahead.,sms,0,legit_sms
2013,"Hey Chioma, are we still meeting for meeting at next Monday?",sms,0,legit_sms
2014,URGENT: Your GTBank account is temporarily locked. Verify your identity immediately at https://verify-account-update.com,sms,1,smishing_sms
2015,"Dear customer, suspicious activity detected on Access Bank profile. Confirm details here: https://verify-account-update.com",sms,1,smishing_sms
2016,"Subject: Job Offer - Work from Home! Earn up to ₦200,000 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +2349033344455",email,1,phishing_email
2017,"Subject: Project Sync Minutes - Software Engineering. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2018,"Subject: Assignment Submission: Computer Science 101. Dear Professor, attached is my completed assignment for Computer Science 101. Please confirm receipt. Best regards, Bob",email,0,legit_email
2019,Can you please send me the notes from yesterday's SIWES Report lecture?,sms,0,legit_sms
2020,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Final Year Project codebase and database schema.",email,0,legit_email
2021,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
2022,"Subject: Urgent Security Notice from Netflix Security Team. Dear User, we noticed unusual login attempts on your account. Please verify your credentials immediately to prevent permanent suspension: http://track-package-delivery.info",email,1,phishing_email
2023,"Subject: Assignment Submission: Software Engineering. Dear Professor, attached is my completed assignment for Software Engineering. Please confirm receipt. Best regards, John",email,0,legit_email
2024,Happy birthday Grace! Wishing you a wonderful and blessed year ahead.,sms,0,legit_sms
2025,Can you please send me the notes from yesterday's Software Engineering lecture?,sms,0,legit_sms
2026,"Subject: Refund Notification. You are eligible for a tax refund of $10,000. Click the secure link below to claim your funds: https://verify-account-update.com",email,1,phishing_email
2027,"Subject: Job Offer - Work from Home! Earn up to ₦200,000 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +2348012345678",email,1,phishing_email
2028,Happy birthday Sarah! Wishing you a wonderful and blessed year ahead.,sms,0,legit_sms
2029,Subject: Invoice #80303 - Payment Failed. Your recent payment of 0.5 BTC for order #80303 could not be processed. Update your payment method here: https://secure-auth-portal.com,email,1,phishing_email
2030,"Subject: Refund Notification. You are eligible for a tax refund of $10,000. Click the secure link below to claim your funds: http://track-package-delivery.info",email,1,phishing_email
2031,Subject: Account Deactivation Warning. Your Apple account will be deactivated within 24 hours unless you confirm your billing details at http://track-package-delivery.info,email,1,phishing_email
2032,Subject: Job Offer - Work from Home! Earn up to $500 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +447911123456,email,1,phishing_email
2033,"Congratulations! You have been selected to win $10,000. Claim your prize now: http://bit.ly/secure-login-34",sms,1,smishing_sms
2034,Subject: Refund Notification. You are eligible for a tax refund of $50. Click the secure link below to claim your funds: http://update-billing-support.net,email,1,phishing_email
2035,"Subject: Critical Alert: Unauthorized Transaction. We detected a transfer of $10,000 from your Netflix account. Cancel this transaction: http://update-billing-support.net",email,1,phishing_email
2036,Congratulations! You have been selected to win 0.5 BTC. Claim your prize now: https://verify-account-update.com,sms,1,smishing_sms
2037,"Win $10,000 weekly by participating in our quick customer feedback survey: https://verify-account-update.com",sms,1,smishing_sms
2038,Your package shipment could not be completed due to incomplete address. Update here: https://verify-account-update.com,sms,1,smishing_sms
2039,"Hey John, are we still meeting for the project sync at 2 PM?",sms,0,legit_sms
2040,Can you please send me the notes from yesterday's Computer Science 101 lecture?,sms,0,legit_sms
2041,Win 0.5 BTC weekly by participating in our quick customer feedback survey: http://bit.ly/secure-login-34,sms,1,smishing_sms
2042,"Subject: Consultation Hours. Hi Damilare, I am available for project consultation during office hours on 10 AM. See you then.",email,0,legit_email
2043,"Hey Grace, are we still meeting for code review at next Monday?",sms,0,legit_sms
2044,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Database Design codebase and database schema.",email,0,legit_email
2045,Subject: Account Deactivation Warning. Your Access Bank account will be deactivated within 24 hours unless you confirm your billing details at http://bit.ly/secure-login-34,email,1,phishing_email
2046,Subject: Schedule Update for Computer Science 101. Please note that our next class session has been moved to tomorrow morning in Room 402.,email,0,legit_email
2047,Win $500 weekly by participating in our quick customer feedback survey: https://claim-reward-now.co,sms,1,smishing_sms
2048,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2049,Final Notice: Your subscription to Bank of America services expires today. Renew immediately: https://claim-reward-now.co,sms,1,smishing_sms
2050,Subject: Account Deactivation Warning. Your First Bank account will be deactivated within 24 hours unless you confirm your billing details at http://verify-bank-details.net,email,1,phishing_email
2051,"Subject: Assignment Submission: Database Design. Dear Professor, attached is my completed assignment for Database Design. Please confirm receipt. Best regards, Emmanuel",email,0,legit_email
2052,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2053,Subject: Job Offer - Work from Home! Earn up to $500 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +15550192834,email,1,phishing_email
2054,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2055,"Subject: Consultation Hours. Hi Damilare, I am available for project consultation during office hours on 2 PM. See you then.",email,0,legit_email
2056,Your package shipment could not be completed due to incomplete address. Update here: http://update-billing-support.net,sms,1,smishing_sms
2057,"Hey Alice, are we still meeting for meeting at Friday afternoon?",sms,0,legit_sms
2058,"Win $5,000 weekly by participating in our quick customer feedback survey: http://verify-bank-details.net",sms,1,smishing_sms
2059,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2060,"Subject: Project Sync Minutes - SIWES Report. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2061,Win $500 weekly by participating in our quick customer feedback survey: http://bit.ly/secure-login-34,sms,1,smishing_sms
2062,Subject: Invoice #27765 - Payment Failed. Your recent payment of $50 for order #27765 could not be processed. Update your payment method here: http://bit.ly/secure-login-34,email,1,phishing_email
2063,"Subject: Assignment Submission: SIWES Report. Dear Professor, attached is my completed assignment for SIWES Report. Please confirm receipt. Best regards, Alice",email,0,legit_email
2064,URGENT: Your Bank of America account is temporarily locked. Verify your identity immediately at https://claim-reward-now.co,sms,1,smishing_sms
2065,"Subject: Project Sync Minutes - Computer Science 101. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2066,Security Alert: Someone tried logging into your Apple account from a new device. Secure it: http://bit.ly/secure-login-34,sms,1,smishing_sms
2067,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
2068,Final Notice: Your subscription to First Bank services expires today. Renew immediately: http://update-billing-support.net,sms,1,smishing_sms
2069,Subject: Job Offer - Work from Home! Earn up to $500 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +15550192834,email,1,phishing_email
2070,"Congratulations! You have been selected to win $1,250. Claim your prize now: http://track-package-delivery.info",sms,1,smishing_sms
2071,Subject: Critical Alert: Unauthorized Transaction. We detected a transfer of $50 from your Wells Fargo account. Cancel this transaction: https://claim-reward-now.co,email,1,phishing_email
2072,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Software Engineering codebase and database schema.",email,0,legit_email
2073,"Win $10,000 weekly by participating in our quick customer feedback survey: https://verify-account-update.com",sms,1,smishing_sms
2074,Subject: Account Deactivation Warning. Your Netflix account will be deactivated within 24 hours unless you confirm your billing details at https://claim-reward-now.co,email,1,phishing_email
2075,Your package shipment could not be completed due to incomplete address. Update here: https://claim-reward-now.co,sms,1,smishing_sms
2076,Security Alert: Someone tried logging into your Access Bank account from a new device. Secure it: https://claim-reward-now.co,sms,1,smishing_sms
2077,"Dear customer, suspicious activity detected on PayPal profile. Confirm details here: http://update-billing-support.net",sms,1,smishing_sms
2078,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Software Engineering codebase and database schema.",email,0,legit_email
2079,"Hey, let me know when you get home safely.",sms,0,legit_sms
2080,Can you please send me the notes from yesterday's Machine Learning lecture?,sms,0,legit_sms
2081,Subject: Job Offer - Work from Home! Earn up to 0.5 BTC weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +2348012345678,email,1,phishing_email
2082,"Alert: A payment of $10,000 was charged to your account. If this wasn't you, call +2348012345678",sms,1,smishing_sms
2083,Subject: Job Offer - Work from Home! Earn up to $500 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +18005550199,email,1,phishing_email
2084,"Subject: Invoice #60882 - Payment Failed. Your recent payment of ₦200,000 for order #60882 could not be processed. Update your payment method here: https://verify-account-update.com",email,1,phishing_email
2085,Subject: Schedule Update for Database Design. Please note that our next class session has been moved to next Monday in Room 402.,email,0,legit_email
2086,Subject: Refund Notification. You are eligible for a tax refund of 0.5 BTC. Click the secure link below to claim your funds: http://track-package-delivery.info,email,1,phishing_email
2087,"Dear customer, suspicious activity detected on Netflix profile. Confirm details here: http://bit.ly/secure-login-34",sms,1,smishing_sms
2088,Reminder: Team sync is scheduled for tomorrow morning.,sms,0,legit_sms
2089,"Subject: Job Offer - Work from Home! Earn up to $1,250 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +2348012345678",email,1,phishing_email
2090,Happy birthday Sarah! Wishing you a wonderful and blessed year ahead.,sms,0,legit_sms
2091,"Subject: Refund Notification. You are eligible for a tax refund of ₦50,000. Click the secure link below to claim your funds: http://update-billing-support.net",email,1,phishing_email
2092,"Subject: Critical Alert: Unauthorized Transaction. We detected a transfer of $1,250 from your Access Bank account. Cancel this transaction: http://track-package-delivery.info",email,1,phishing_email
2093,Final Notice: Your subscription to First Bank services expires today. Renew immediately: https://secure-auth-portal.com,sms,1,smishing_sms
2094,Can you please send me the notes from yesterday's Database Design lecture?,sms,0,legit_sms
2095,"Subject: Refund Notification. You are eligible for a tax refund of $10,000. Click the secure link below to claim your funds: http://bit.ly/secure-login-34",email,1,phishing_email
2096,Reminder: Team sync is scheduled for next Monday.,sms,0,legit_sms
2097,Subject: Job Offer - Work from Home! Earn up to $500 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +18005550199,email,1,phishing_email
2098,"Subject: Project Sync Minutes - Machine Learning. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2099,"Subject: Project Sync Minutes - SIWES Report. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2100,"Alert: A payment of $1,250 was charged to your account. If this wasn't you, call +18005550199",sms,1,smishing_sms
2101,"Subject: Consultation Hours. Hi Tunde, I am available for project consultation during office hours on 2 PM. See you then.",email,0,legit_email
2102,"Subject: Consultation Hours. Hi Emmanuel, I am available for project consultation during office hours on 2 PM. See you then.",email,0,legit_email
2103,"Subject: Job Offer - Work from Home! Earn up to ₦200,000 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +2348012345678",email,1,phishing_email
2104,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
2105,Reminder: Team sync is scheduled for 2 PM.,sms,0,legit_sms
2106,"Subject: Job Offer - Work from Home! Earn up to $10,000 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +15550192834",email,1,phishing_email
2107,Congratulations! You have been selected to win 0.5 BTC. Claim your prize now: http://update-billing-support.net,sms,1,smishing_sms
2108,"Dear customer, suspicious activity detected on Wells Fargo profile. Confirm details here: http://bit.ly/secure-login-34",sms,1,smishing_sms
2109,Reminder: Team sync is scheduled for 2 PM.,sms,0,legit_sms
2110,Security Alert: Someone tried logging into your Netflix account from a new device. Secure it: http://bit.ly/secure-login-34,sms,1,smishing_sms
2111,"Subject: Assignment Submission: Machine Learning. Dear Professor, attached is my completed assignment for Machine Learning. Please confirm receipt. Best regards, Emmanuel",email,0,legit_email
2112,Reminder: Team sync is scheduled for 2 PM.,sms,0,legit_sms
2113,"Subject: Invoice #13841 - Payment Failed. Your recent payment of $1,250 for order #13841 could not be processed. Update your payment method here: http://update-billing-support.net",email,1,phishing_email
2114,"Subject: Project Sync Minutes - Database Design. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2115,URGENT: Your Access Bank account is temporarily locked. Verify your identity immediately at https://verify-account-update.com,sms,1,smishing_sms
2116,"Subject: Urgent Security Notice from First Bank Security Team. Dear User, we noticed unusual login attempts on your account. Please verify your credentials immediately to prevent permanent suspension: http://bit.ly/secure-login-34",email,1,phishing_email
2117,Final Notice: Your subscription to Netflix services expires today. Renew immediately: https://claim-reward-now.co,sms,1,smishing_sms
2118,"Subject: Project Sync Minutes - Computer Science 101. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2119,Subject: Invoice #12966 - Payment Failed. Your recent payment of $50 for order #12966 could not be processed. Update your payment method here: http://update-billing-support.net,email,1,phishing_email
2120,Security Alert: Someone tried logging into your Netflix account from a new device. Secure it: https://secure-auth-portal.com,sms,1,smishing_sms
2121,"Subject: Project Sync Minutes - Computer Science 101. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2122,"Congratulations! You have been selected to win $5,000. Claim your prize now: https://secure-auth-portal.com",sms,1,smishing_sms
2123,Subject: Schedule Update for Database Design. Please note that our next class session has been moved to 2 PM in Room 402.,email,0,legit_email
2124,Subject: Schedule Update for Software Engineering. Please note that our next class session has been moved to Friday afternoon in Room 402.,email,0,legit_email
2125,"Congratulations! You have been selected to win ₦50,000. Claim your prize now: https://claim-reward-now.co",sms,1,smishing_sms
2126,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2127,Win 0.5 BTC weekly by participating in our quick customer feedback survey: https://secure-auth-portal.com,sms,1,smishing_sms
2128,"Subject: Project Sync Minutes - Computer Science 101. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2129,"Subject: Invoice #24746 - Payment Failed. Your recent payment of $1,250 for order #24746 could not be processed. Update your payment method here: http://bit.ly/secure-login-34",email,1,phishing_email
2130,"Subject: Job Offer - Work from Home! Earn up to $10,000 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +447911123456",email,1,phishing_email
2131,URGENT: Your GTBank account is temporarily locked. Verify your identity immediately at http://verify-bank-details.net,sms,1,smishing_sms
2132,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2133,"Alert: A payment of $500 was charged to your account. If this wasn't you, call +18005550199",sms,1,smishing_sms
2134,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2135,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
2136,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the SIWES Report codebase and database schema.",email,0,legit_email
2137,"Subject: Assignment Submission: SIWES Report. Dear Professor, attached is my completed assignment for SIWES Report. Please confirm receipt. Best regards, Charlie",email,0,legit_email
2138,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2139,URGENT: Your Netflix account is temporarily locked. Verify your identity immediately at https://claim-reward-now.co,sms,1,smishing_sms
2140,"Subject: Project Sync Minutes - Computer Science 101. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2141,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2142,"Subject: Refund Notification. You are eligible for a tax refund of $5,000. Click the secure link below to claim your funds: http://update-billing-support.net",email,1,phishing_email
2143,"Subject: Project Sync Minutes - Machine Learning. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2144,Subject: Account Deactivation Warning. Your Bank of America account will be deactivated within 24 hours unless you confirm your billing details at http://verify-bank-details.net,email,1,phishing_email
2145,Your Amazon debit card has been blocked. Call customer service at +2348012345678 to reactivate.,sms,1,smishing_sms
2146,"Alert: A payment of 0.5 BTC was charged to your account. If this wasn't you, call +15550192834",sms,1,smishing_sms
2147,"Subject: Project Sync Minutes - SIWES Report. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2148,"Hey, let me know when you get home safely.",sms,0,legit_sms
2149,"Hey Michael, are we still meeting for code review at 4:30 PM?",sms,0,legit_sms
2150,"Subject: Project Sync Minutes - Database Design. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2151,"Subject: Assignment Submission: Database Design. Dear Professor, attached is my completed assignment for Database Design. Please confirm receipt. Best regards, Alice",email,0,legit_email
2152,"Subject: Project Sync Minutes - SIWES Report. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2153,"Subject: Project Sync Minutes - Software Engineering. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2154,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2155,"Subject: Refund Notification. You are eligible for a tax refund of ₦50,000. Click the secure link below to claim your funds: https://verify-account-update.com",email,1,phishing_email
2156,"Subject: Assignment Submission: Computer Science 101. Dear Professor, attached is my completed assignment for Computer Science 101. Please confirm receipt. Best regards, Alice",email,0,legit_email
2157,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2158,"Subject: Job Offer - Work from Home! Earn up to ₦50,000 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +2348012345678",email,1,phishing_email
2159,"Dear customer, suspicious activity detected on Apple profile. Confirm details here: https://verify-account-update.com",sms,1,smishing_sms
2160,"Subject: Critical Alert: Unauthorized Transaction. We detected a transfer of $1,250 from your PayPal account. Cancel this transaction: http://verify-bank-details.net",email,1,phishing_email
2161,Your package shipment could not be completed due to incomplete address. Update here: https://verify-account-update.com,sms,1,smishing_sms
2162,Subject: Refund Notification. You are eligible for a tax refund of 0.5 BTC. Click the secure link below to claim your funds: http://verify-bank-details.net,email,1,phishing_email
2163,"Congratulations! You have been selected to win ₦200,000. Claim your prize now: https://secure-auth-portal.com",sms,1,smishing_sms
2164,Subject: Schedule Update for Final Year Project. Please note that our next class session has been moved to Friday afternoon in Room 402.,email,0,legit_email
2165,"Subject: Project Sync Minutes - Machine Learning. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2166,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2167,Subject: Invoice #81069 - Payment Failed. Your recent payment of 0.5 BTC for order #81069 could not be processed. Update your payment method here: http://update-billing-support.net,email,1,phishing_email
2168,Subject: Invoice #42070 - Payment Failed. Your recent payment of 0.5 BTC for order #42070 could not be processed. Update your payment method here: http://update-billing-support.net,email,1,phishing_email
2169,URGENT: Your Wells Fargo account is temporarily locked. Verify your identity immediately at http://verify-bank-details.net,sms,1,smishing_sms
2170,Happy birthday Chioma! Wishing you a wonderful and blessed year ahead.,sms,0,legit_sms
2171,"Subject: Job Offer - Work from Home! Earn up to $5,000 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +2348012345678",email,1,phishing_email
2172,"Subject: Invoice #53691 - Payment Failed. Your recent payment of $10,000 for order #53691 could not be processed. Update your payment method here: http://verify-bank-details.net",email,1,phishing_email
2173,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2174,"Dear customer, suspicious activity detected on Apple profile. Confirm details here: https://claim-reward-now.co",sms,1,smishing_sms
2175,"Subject: Project Sync Minutes - Database Design. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2176,"Hey David, are we still meeting for code review at next Monday?",sms,0,legit_sms
2177,Happy birthday Damilare! Wishing you a wonderful and blessed year ahead.,sms,0,legit_sms
2178,Final Notice: Your subscription to Access Bank services expires today. Renew immediately: http://bit.ly/secure-login-34,sms,1,smishing_sms
2179,"Subject: Project Sync Minutes - Software Engineering. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2180,"Subject: Project Sync Minutes - Software Engineering. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2181,"Subject: Consultation Hours. Hi Michael, I am available for project consultation during office hours on tomorrow morning. See you then.",email,0,legit_email
2182,"Subject: Urgent Security Notice from Netflix Security Team. Dear User, we noticed unusual login attempts on your account. Please verify your credentials immediately to prevent permanent suspension: http://track-package-delivery.info",email,1,phishing_email
2183,"Subject: Critical Alert: Unauthorized Transaction. We detected a transfer of ₦200,000 from your Chase account. Cancel this transaction: http://update-billing-support.net",email,1,phishing_email
2184,Your package shipment could not be completed due to incomplete address. Update here: http://verify-bank-details.net,sms,1,smishing_sms
2185,"Subject: Consultation Hours. Hi Damilare, I am available for project consultation during office hours on 10 AM. See you then.",email,0,legit_email
2186,Security Alert: Someone tried logging into your Wells Fargo account from a new device. Secure it: http://verify-bank-details.net,sms,1,smishing_sms
2187,"Subject: Consultation Hours. Hi Tunde, I am available for project consultation during office hours on tomorrow morning. See you then.",email,0,legit_email
2188,"Win ₦50,000 weekly by participating in our quick customer feedback survey: http://track-package-delivery.info",sms,1,smishing_sms
2189,"Subject: Consultation Hours. Hi Charlie, I am available for project consultation during office hours on next Monday. See you then.",email,0,legit_email
2190,URGENT: Your Bank of America account is temporarily locked. Verify your identity immediately at http://verify-bank-details.net,sms,1,smishing_sms
2191,"Subject: Urgent Security Notice from Amazon Security Team. Dear User, we noticed unusual login attempts on your account. Please verify your credentials immediately to prevent permanent suspension: https://secure-auth-portal.com",email,1,phishing_email
2192,"Hey Grace, are we still meeting for study group at next Monday?",sms,0,legit_sms
2193,Subject: Schedule Update for Final Year Project. Please note that our next class session has been moved to 2 PM in Room 402.,email,0,legit_email
2194,"Subject: Assignment Submission: Computer Science 101. Dear Professor, attached is my completed assignment for Computer Science 101. Please confirm receipt. Best regards, Charlie",email,0,legit_email
2195,"Subject: Project Sync Minutes - Computer Science 101. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2196,"Hey, let me know when you get home safely.",sms,0,legit_sms
2197,"Subject: Project Sync Minutes - Software Engineering. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2198,"Subject: Consultation Hours. Hi David, I am available for project consultation during office hours on next Monday. See you then.",email,0,legit_email
2199,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
2200,"Hey Michael, are we still meeting for code review at next Monday?",sms,0,legit_sms
2201,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2202,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2203,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Computer Science 101 codebase and database schema.",email,0,legit_email
2204,Final Notice: Your subscription to First Bank services expires today. Renew immediately: http://update-billing-support.net,sms,1,smishing_sms
2205,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2206,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
2207,"Subject: Refund Notification. You are eligible for a tax refund of $10,000. Click the secure link below to claim your funds: https://secure-auth-portal.com",email,1,phishing_email
2208,Subject: Schedule Update for Software Engineering. Please note that our next class session has been moved to Friday afternoon in Room 402.,email,0,legit_email
2209,URGENT: Your Amazon account is temporarily locked. Verify your identity immediately at http://verify-bank-details.net,sms,1,smishing_sms
2210,"Subject: Consultation Hours. Hi David, I am available for project consultation during office hours on 10 AM. See you then.",email,0,legit_email
2211,Final Notice: Your subscription to Chase services expires today. Renew immediately: https://claim-reward-now.co,sms,1,smishing_sms
2212,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2213,Security Alert: Someone tried logging into your GTBank account from a new device. Secure it: http://verify-bank-details.net,sms,1,smishing_sms
2214,"Subject: Refund Notification. You are eligible for a tax refund of ₦200,000. Click the secure link below to claim your funds: http://update-billing-support.net",email,1,phishing_email
2215,"Subject: Consultation Hours. Hi David, I am available for project consultation during office hours on tomorrow morning. See you then.",email,0,legit_email
2216,Your package shipment could not be completed due to incomplete address. Update here: https://claim-reward-now.co,sms,1,smishing_sms
2217,"Subject: Invoice #90518 - Payment Failed. Your recent payment of ₦200,000 for order #90518 could not be processed. Update your payment method here: https://claim-reward-now.co",email,1,phishing_email
2218,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Final Year Project codebase and database schema.",email,0,legit_email
2219,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2220,"Hey John, are we still meeting for code review at 4:30 PM?",sms,0,legit_sms
2221,"Subject: Critical Alert: Unauthorized Transaction. We detected a transfer of $5,000 from your Apple account. Cancel this transaction: http://bit.ly/secure-login-34",email,1,phishing_email
2222,Win $500 weekly by participating in our quick customer feedback survey: https://verify-account-update.com,sms,1,smishing_sms
2223,"Subject: Assignment Submission: Database Design. Dear Professor, attached is my completed assignment for Database Design. Please confirm receipt. Best regards, John",email,0,legit_email
2224,Subject: Account Deactivation Warning. Your GTBank account will be deactivated within 24 hours unless you confirm your billing details at http://verify-bank-details.net,email,1,phishing_email
2225,Reminder: Team sync is scheduled for tomorrow morning.,sms,0,legit_sms
2226,Subject: Critical Alert: Unauthorized Transaction. We detected a transfer of $500 from your Access Bank account. Cancel this transaction: http://update-billing-support.net,email,1,phishing_email
2227,"Hey Grace, are we still meeting for study group at 10 AM?",sms,0,legit_sms
2228,Subject: Schedule Update for Machine Learning. Please note that our next class session has been moved to 10 AM in Room 402.,email,0,legit_email
2229,"Subject: Critical Alert: Unauthorized Transaction. We detected a transfer of ₦200,000 from your Wells Fargo account. Cancel this transaction: http://verify-bank-details.net",email,1,phishing_email
2230,"Subject: Consultation Hours. Hi Tunde, I am available for project consultation during office hours on 10 AM. See you then.",email,0,legit_email
2231,Subject: Schedule Update for SIWES Report. Please note that our next class session has been moved to tomorrow morning in Room 402.,email,0,legit_email
2232,"Subject: Project Sync Minutes - Database Design. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2233,Subject: Account Deactivation Warning. Your Wells Fargo account will be deactivated within 24 hours unless you confirm your billing details at https://claim-reward-now.co,email,1,phishing_email
2234,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2235,Final Notice: Your subscription to First Bank services expires today. Renew immediately: http://bit.ly/secure-login-34,sms,1,smishing_sms
2236,"Subject: Project Sync Minutes - Final Year Project. Hi team, thanks for joining the call today. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
2237,Subject: Invoice #98148 - Payment Failed. Your recent payment of $500 for order #98148 could not be processed. Update your payment method here: http://bit.ly/secure-login-34,email,1,phishing_email
2238,Happy birthday John! Wishing you a wonderful and blessed year ahead.,sms,0,legit_sms
2239,"Hey John, are we still meeting for code review at tomorrow morning?",sms,0,legit_sms
2240,"Win $10,000 weekly by participating in our quick customer feedback survey: http://bit.ly/secure-login-34",sms,1,smishing_sms
2241,"Subject: Refund Notification. You are eligible for a tax refund of $5,000. Click the secure link below to claim your funds: http://track-package-delivery.info",email,1,phishing_email
2242,Congratulations! You have been selected to win $50. Claim your prize now: https://verify-account-update.com,sms,1,smishing_sms
2243,"Win ₦200,000 weekly by participating in our quick customer feedback survey: http://track-package-delivery.info",sms,1,smishing_sms
2244,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2245,Subject: Schedule Update for Computer Science 101. Please note that our next class session has been moved to next Monday in Room 402.,email,0,legit_email
2246,Reminder: Team sync is scheduled for tomorrow morning.,sms,0,legit_sms
2247,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
2248,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the SIWES Report codebase and database schema.",email,0,legit_email
2249,Your package shipment could not be completed due to incomplete address. Update here: https://claim-reward-now.co,sms,1,smishing_sms
2250,"Subject: Job Offer - Work from Home! Earn up to $5,000 weekly working flexible hours. No experience needed. Contact our recruiter via WhatsApp: +15550192834",email,1,phishing_email
2251,Your PayPal debit card has been blocked. Call customer service at +447911123456 to reactivate.,sms,1,smishing_sms
2252,"Dear customer, suspicious activity detected on GTBank profile. Confirm details here: https://verify-account-update.com",sms,1,smishing_sms
