id,text,type,label,category
3803,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Web Development codebase and MySQL database schema optimization.",email,0,legit_email
3804,"Subject: Meeting Agenda: code review. Dear all, please find attached the agenda for our upcoming code review scheduled for 4:30 PM at cafeteria.",email,0,legit_email
3805,"Subject: Consultation Hours. Hi Grace, I am available for project consultation during office hours on tomorrow morning. See you then.",email,0,legit_email
3806,"Subject: Consultation Hours. Hi Zainab, I am available for project consultation during office hours on 10 AM. See you then.",email,0,legit_email
3807,Subject: Schedule Update for Machine Learning. Please note that our next class session has been moved to tomorrow morning in Lab 3.,email,0,legit_email
3808,"Subject: Project Sync Minutes - Network Security. Hi team, thanks for joining the call today. We discussed progress on MySQL database schema optimization. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3809,"Hey, let me know when you get home safely.",sms,0,legit_sms
3810,"Subject: Consultation Hours. Hi Michael, I am available for project consultation during office hours on Friday afternoon. See you then.",email,0,legit_email
3811,"Subject: Assignment Submission: SIWES Report. Dear Professor, attached is my completed assignment for SIWES Report. Please confirm receipt. Best regards, John",email,0,legit_email
3812,"Hey Fatima, are we still meeting for team brainstorming at Thursday at noon?",sms,0,legit_sms
3813,"Subject: Project Sync Minutes - Final Year Project. Hi team, thanks for joining the call today. We discussed progress on deployment pipeline setup. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3814,"Hi Ibrahim, did you push the latest commit for the Final Year Project repository?",sms,0,legit_sms
3815,Subject: Schedule Update for Final Year Project. Please note that our next class session has been moved to 3:15 PM in cafeteria.,email,0,legit_email
3816,"Subject: Meeting Agenda: the project sync. Dear all, please find attached the agenda for our upcoming the project sync scheduled for tomorrow morning at the student union building.",email,0,legit_email
3817,"Please check your Slack when you have a moment, I shared the updated documentation.",sms,0,legit_sms
3818,Subject: Schedule Update for Web Development. Please note that our next class session has been moved to tomorrow morning in cafeteria.,email,0,legit_email
3819,Great presentation today! Really appreciated your insights on MySQL database schema optimization.,sms,0,legit_sms
3820,Happy birthday Amina! Wishing you a wonderful and blessed year ahead.,sms,0,legit_sms
3821,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Computer Science 101 codebase and Python bug fixes.",email,0,legit_email
3822,Subject: Schedule Update for Software Engineering. Please note that our next class session has been moved to 4:30 PM in online via Google Meet.,email,0,legit_email
3823,"Hey Sarah, are we still meeting for study group at 4:30 PM?",sms,0,legit_sms
3824,Reminder: Team sync is scheduled for this evening at cafeteria.,sms,0,legit_sms
3825,Can you please send me the notes from yesterday's Database Design lecture?,sms,0,legit_sms
3826,"Subject: Project Sync Minutes - Software Engineering. Hi team, thanks for joining the call today. We discussed progress on deployment pipeline setup. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3827,"Hey Amina, are we still meeting for lunch at 10 AM?",sms,0,legit_sms
3828,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Final Year Project codebase and API endpoint integration.",email,0,legit_email
3829,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
3830,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
3831,"Please check your Slack when you have a moment, I shared the updated documentation.",sms,0,legit_sms
3832,Great presentation today! Really appreciated your insights on MySQL database schema optimization.,sms,0,legit_sms
3833,"Subject: Assignment Submission: Web Development. Dear Professor, attached is my completed assignment for Web Development. Please confirm receipt. Best regards, Sarah",email,0,legit_email
3834,"Subject: Project Sync Minutes - Network Security. Hi team, thanks for joining the call today. We discussed progress on API endpoint integration. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3835,"Hi Emmanuel, did you push the latest commit for the Computer Science 101 repository?",sms,0,legit_sms
3836,"Subject: Consultation Hours. Hi John, I am available for project consultation during office hours on 10 AM. See you then.",email,0,legit_email
3837,Subject: Schedule Update for Database Design. Please note that our next class session has been moved to tomorrow morning in Lab 3.,email,0,legit_email
3838,"Subject: Collaboration Request for Software Engineering Project. Hi Michael, I saw your repository on GitHub and would love to collaborate on the UI wireframes review implementation.",email,0,legit_email
3839,Can you please send me the notes from yesterday's Computer Science 101 lecture?,sms,0,legit_sms
3840,Subject: Schedule Update for Network Security. Please note that our next class session has been moved to 2 PM in the main auditorium.,email,0,legit_email
3841,"Please check your Slack when you have a moment, I shared the updated documentation.",sms,0,legit_sms
3842,Subject: Schedule Update for Software Engineering. Please note that our next class session has been moved to 4:30 PM in cafeteria.,email,0,legit_email
3843,"Subject: Assignment Submission: SIWES Report. Dear Professor, attached is my completed assignment for SIWES Report. Please confirm receipt. Best regards, Chinedu",email,0,legit_email
3844,"Subject: Meeting Agenda: weekly standup. Dear all, please find attached the agenda for our upcoming weekly standup scheduled for Friday afternoon at online via Google Meet.",email,0,legit_email
3845,"Please check your Slack when you have a moment, I shared the updated documentation.",sms,0,legit_sms
3846,Reminder: Team sync is scheduled for next Monday at online via Google Meet.,sms,0,legit_sms
3847,"Hey, let's grab some coffee around this evening before our next class.",sms,0,legit_sms
3848,"Subject: Collaboration Request for Machine Learning Project. Hi Sarah, I saw your repository on GitHub and would love to collaborate on the MySQL database schema optimization implementation.",email,0,legit_email
3849,"Hey, let's grab some coffee around this evening before our next class.",sms,0,legit_sms
3850,Reminder: Team sync is scheduled for 10 AM at online via Google Meet.,sms,0,legit_sms
3851,"Subject: Meeting Agenda: code review. Dear all, please find attached the agenda for our upcoming code review scheduled for tomorrow morning at the main auditorium.",email,0,legit_email
3852,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
3853,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
3854,"Hi Chinedu, did you push the latest commit for the SIWES Report repository?",sms,0,legit_sms
3855,"Subject: Consultation Hours. Hi Chioma, I am available for project consultation during office hours on 4:30 PM. See you then.",email,0,legit_email
3856,"Subject: Project Sync Minutes - Software Engineering. Hi team, thanks for joining the call today. We discussed progress on React frontend components. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3857,Subject: Schedule Update for SIWES Report. Please note that our next class session has been moved to Thursday at noon in online via Google Meet.,email,0,legit_email
3858,"Subject: Feedback on your pull request. Hi Amina, I reviewed your changes regarding UI wireframes review. Looks great overall, just left a few minor comments.",email,0,legit_email
3859,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
3860,"Subject: Consultation Hours. Hi Grace, I am available for project consultation during office hours on 2 PM. See you then.",email,0,legit_email
3861,"Thanks for your help with debugging earlier, everything is working smoothly now.",sms,0,legit_sms
3862,Can you please send me the notes from yesterday's Final Year Project lecture?,sms,0,legit_sms
3863,"Hey, let me know when you get home safely.",sms,0,legit_sms
3864,"Please check your Slack when you have a moment, I shared the updated documentation.",sms,0,legit_sms
3865,"Subject: Meeting Agenda: design workshop. Dear all, please find attached the agenda for our upcoming design workshop scheduled for tomorrow morning at online via Google Meet.",email,0,legit_email
3866,"Subject: Collaboration Request for Network Security Project. Hi Ibrahim, I saw your repository on GitHub and would love to collaborate on the MySQL database schema optimization implementation.",email,0,legit_email
3867,Subject: Schedule Update for SIWES Report. Please note that our next class session has been moved to Friday afternoon in cafeteria.,email,0,legit_email
3868,"Subject: Feedback on your pull request. Hi Fatima, I reviewed your changes regarding React frontend components. Looks great overall, just left a few minor comments.",email,0,legit_email
3869,"Subject: Meeting Agenda: dinner. Dear all, please find attached the agenda for our upcoming dinner scheduled for 10 AM at library conference room.",email,0,legit_email
3870,"Hi Chinedu, did you push the latest commit for the Web Development repository?",sms,0,legit_sms
3871,"Subject: Feedback on your pull request. Hi John, I reviewed your changes regarding Python bug fixes. Looks great overall, just left a few minor comments.",email,0,legit_email
3872,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
3873,"Hey, let's grab some coffee around next Monday before our next class.",sms,0,legit_sms
3874,"Subject: Consultation Hours. Hi Chinedu, I am available for project consultation during office hours on this evening. See you then.",email,0,legit_email
3875,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
3876,Reminder: Team sync is scheduled for 10 AM at the main auditorium.,sms,0,legit_sms
3877,"Please check your Slack when you have a moment, I shared the updated documentation.",sms,0,legit_sms
3878,"Subject: Project Sync Minutes - Algorithms and Data Structures. Hi team, thanks for joining the call today. We discussed progress on API endpoint integration. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3879,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Machine Learning codebase and UI wireframes review.",email,0,legit_email
3880,Can you please send me the notes from yesterday's Database Design lecture?,sms,0,legit_sms
3881,"Hi Fatima, did you push the latest commit for the Final Year Project repository?",sms,0,legit_sms
3882,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Software Engineering codebase and MySQL database schema optimization.",email,0,legit_email
3883,Great presentation today! Really appreciated your insights on React frontend components.,sms,0,legit_sms
3884,"Please check your Slack when you have a moment, I shared the updated documentation.",sms,0,legit_sms
3885,"Hi Sarah, did you push the latest commit for the Software Engineering repository?",sms,0,legit_sms
3886,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
3887,"Hi Chioma, did you push the latest commit for the Web Development repository?",sms,0,legit_sms
3888,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Software Engineering codebase and React frontend components.",email,0,legit_email
3889,"Hi Alice, did you push the latest commit for the Algorithms and Data Structures repository?",sms,0,legit_sms
3890,"Hey, let's grab some coffee around 10 AM before our next class.",sms,0,legit_sms
3891,"Thanks for your help with debugging earlier, everything is working smoothly now.",sms,0,legit_sms
3892,"Hey, let's grab some coffee around Thursday at noon before our next class.",sms,0,legit_sms
3893,"Thanks for your help with debugging earlier, everything is working smoothly now.",sms,0,legit_sms
3894,Can you please send me the notes from yesterday's Machine Learning lecture?,sms,0,legit_sms
3895,"Subject: Project Sync Minutes - Web Development. Hi team, thanks for joining the call today. We discussed progress on API endpoint integration. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3896,"Hey, let's grab some coffee around Thursday at noon before our next class.",sms,0,legit_sms
3897,"Subject: Collaboration Request for Software Engineering Project. Hi John, I saw your repository on GitHub and would love to collaborate on the Python bug fixes implementation.",email,0,legit_email
3898,"Hey, let's grab some coffee around 3:15 PM before our next class.",sms,0,legit_sms
3899,"Subject: Collaboration Request for SIWES Report Project. Hi Sarah, I saw your repository on GitHub and would love to collaborate on the MySQL database schema optimization implementation.",email,0,legit_email
3900,"Thanks for your help with debugging earlier, everything is working smoothly now.",sms,0,legit_sms
3901,Happy birthday Damilare! Wishing you a wonderful and blessed year ahead.,sms,0,legit_sms
3902,"Subject: Consultation Hours. Hi Chioma, I am available for project consultation during office hours on next Monday. See you then.",email,0,legit_email
3903,"Subject: Project Sync Minutes - Algorithms and Data Structures. Hi team, thanks for joining the call today. We discussed progress on deployment pipeline setup. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3904,"Subject: Meeting Agenda: coffee. Dear all, please find attached the agenda for our upcoming coffee scheduled for Friday afternoon at online via Google Meet.",email,0,legit_email
3905,"Hi Charlie, did you push the latest commit for the Computer Science 101 repository?",sms,0,legit_sms
3906,"Subject: Project Sync Minutes - Web Development. Hi team, thanks for joining the call today. We discussed progress on MySQL database schema optimization. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3907,"Subject: Meeting Agenda: weekly standup. Dear all, please find attached the agenda for our upcoming weekly standup scheduled for 4:30 PM at online via Google Meet.",email,0,legit_email
3908,"Hey, let me know when you get home safely.",sms,0,legit_sms
3909,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
3910,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Web Development codebase and Python bug fixes.",email,0,legit_email
3911,"Please check your Slack when you have a moment, I shared the updated documentation.",sms,0,legit_sms
3912,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
3913,Subject: Schedule Update for Final Year Project. Please note that our next class session has been moved to 10 AM in the student union building.,email,0,legit_email
3914,"Subject: Collaboration Request for Algorithms and Data Structures Project. Hi Charlie, I saw your repository on GitHub and would love to collaborate on the React frontend components implementation.",email,0,legit_email
3915,"Subject: Collaboration Request for Network Security Project. Hi Damilare, I saw your repository on GitHub and would love to collaborate on the deployment pipeline setup implementation.",email,0,legit_email
3916,"Subject: Consultation Hours. Hi Fatima, I am available for project consultation during office hours on Thursday at noon. See you then.",email,0,legit_email
3917,"Hi Charlie, did you push the latest commit for the Software Engineering repository?",sms,0,legit_sms
3918,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the SIWES Report codebase and MySQL database schema optimization.",email,0,legit_email
3919,"Subject: Assignment Submission: Software Engineering. Dear Professor, attached is my completed assignment for Software Engineering. Please confirm receipt. Best regards, David",email,0,legit_email
3920,"Hey Sarah, are we still meeting for lunch at Thursday at noon?",sms,0,legit_sms
3921,"Hi Bob, did you push the latest commit for the Web Development repository?",sms,0,legit_sms
3922,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
3923,"Hey Oluwaseun, are we still meeting for dinner at this evening?",sms,0,legit_sms
3924,"Subject: Assignment Submission: Final Year Project. Dear Professor, attached is my completed assignment for Final Year Project. Please confirm receipt. Best regards, Oluwaseun",email,0,legit_email
3925,Great presentation today! Really appreciated your insights on API endpoint integration.,sms,0,legit_sms
3926,"Subject: Project Sync Minutes - Final Year Project. Hi team, thanks for joining the call today. We discussed progress on deployment pipeline setup. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3927,Reminder: Team sync is scheduled for 10 AM at the main auditorium.,sms,0,legit_sms
3928,"Subject: Meeting Agenda: code review. Dear all, please find attached the agenda for our upcoming code review scheduled for next Monday at library conference room.",email,0,legit_email
3929,"Subject: Feedback on your pull request. Hi Alice, I reviewed your changes regarding MySQL database schema optimization. Looks great overall, just left a few minor comments.",email,0,legit_email
3930,"Subject: Feedback on your pull request. Hi Bob, I reviewed your changes regarding deployment pipeline setup. Looks great overall, just left a few minor comments.",email,0,legit_email
3931,"Subject: Consultation Hours. Hi Amina, I am available for project consultation during office hours on 4:30 PM. See you then.",email,0,legit_email
3932,Reminder: Team sync is scheduled for Friday afternoon at the main auditorium.,sms,0,legit_sms
3933,"Subject: Meeting Agenda: code review. Dear all, please find attached the agenda for our upcoming code review scheduled for 4:30 PM at cafeteria.",email,0,legit_email
3934,"Subject: Assignment Submission: Network Security. Dear Professor, attached is my completed assignment for Network Security. Please confirm receipt. Best regards, Ibrahim",email,0,legit_email
3935,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
3936,"Subject: Collaboration Request for Final Year Project Project. Hi Zainab, I saw your repository on GitHub and would love to collaborate on the React frontend components implementation.",email,0,legit_email
3937,"Subject: Project Sync Minutes - SIWES Report. Hi team, thanks for joining the call today. We discussed progress on MySQL database schema optimization. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3938,Reminder: Team sync is scheduled for 3:15 PM at online via Google Meet.,sms,0,legit_sms
3939,Can you please send me the notes from yesterday's Final Year Project lecture?,sms,0,legit_sms
3940,"Subject: Consultation Hours. Hi Sarah, I am available for project consultation during office hours on Friday afternoon. See you then.",email,0,legit_email
3941,"Hey, let's grab some coffee around Friday afternoon before our next class.",sms,0,legit_sms
3942,Can you please send me the notes from yesterday's Computer Science 101 lecture?,sms,0,legit_sms
3943,"Hey Grace, are we still meeting for the project sync at 4:30 PM?",sms,0,legit_sms
3944,"Subject: Collaboration Request for Network Security Project. Hi Charlie, I saw your repository on GitHub and would love to collaborate on the React frontend components implementation.",email,0,legit_email
3945,"Hey, let me know when you get home safely.",sms,0,legit_sms
3946,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
3947,"Hey, let me know when you get home safely.",sms,0,legit_sms
3948,"Hey, let me know when you get home safely.",sms,0,legit_sms
3949,"Thanks for your help with debugging earlier, everything is working smoothly now.",sms,0,legit_sms
3950,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Computer Science 101 codebase and UI wireframes review.",email,0,legit_email
3951,"Thanks for your help with debugging earlier, everything is working smoothly now.",sms,0,legit_sms
3952,"Subject: Collaboration Request for Computer Science 101 Project. Hi Grace, I saw your repository on GitHub and would love to collaborate on the API endpoint integration implementation.",email,0,legit_email
3953,"Hey, let's grab some coffee around 3:15 PM before our next class.",sms,0,legit_sms
3954,"Subject: Feedback on your pull request. Hi Oluwaseun, I reviewed your changes regarding MySQL database schema optimization. Looks great overall, just left a few minor comments.",email,0,legit_email
3955,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
3956,Subject: Schedule Update for Final Year Project. Please note that our next class session has been moved to next Monday in library conference room.,email,0,legit_email
3957,"Please check your Slack when you have a moment, I shared the updated documentation.",sms,0,legit_sms
3958,Great presentation today! Really appreciated your insights on API endpoint integration.,sms,0,legit_sms
3959,"Subject: Meeting Agenda: coffee. Dear all, please find attached the agenda for our upcoming coffee scheduled for Thursday at noon at the main auditorium.",email,0,legit_email
3960,"Hey Fatima, are we still meeting for team brainstorming at this evening?",sms,0,legit_sms
3961,"Hey Sarah, are we still meeting for design workshop at 3:15 PM?",sms,0,legit_sms
3962,"Hi Tunde, did you push the latest commit for the Database Design repository?",sms,0,legit_sms
3963,"Subject: Collaboration Request for Web Development Project. Hi David, I saw your repository on GitHub and would love to collaborate on the React frontend components implementation.",email,0,legit_email
3964,"Subject: Meeting Agenda: study group. Dear all, please find attached the agenda for our upcoming study group scheduled for 10 AM at cafeteria.",email,0,legit_email
3965,"Subject: Consultation Hours. Hi Bob, I am available for project consultation during office hours on next Monday. See you then.",email,0,legit_email
3966,"Hey Amina, are we still meeting for lunch at 3:15 PM?",sms,0,legit_sms
3967,"Subject: Meeting Agenda: study group. Dear all, please find attached the agenda for our upcoming study group scheduled for next Monday at the main auditorium.",email,0,legit_email
3968,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
3969,"Hey, let me know when you get home safely.",sms,0,legit_sms
3970,Reminder: Team sync is scheduled for Friday afternoon at the student union building.,sms,0,legit_sms
3971,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Final Year Project codebase and React frontend components.",email,0,legit_email
3972,"Subject: Collaboration Request for Final Year Project Project. Hi Michael, I saw your repository on GitHub and would love to collaborate on the React frontend components implementation.",email,0,legit_email
3973,"Hey Oluwaseun, are we still meeting for weekly standup at 3:15 PM?",sms,0,legit_sms
3974,Great presentation today! Really appreciated your insights on React frontend components.,sms,0,legit_sms
3975,Subject: Schedule Update for Algorithms and Data Structures. Please note that our next class session has been moved to tomorrow morning in the student union building.,email,0,legit_email
3976,Great presentation today! Really appreciated your insights on UI wireframes review.,sms,0,legit_sms
3977,Happy birthday Chinedu! Wishing you a wonderful and blessed year ahead.,sms,0,legit_sms
3978,"Hey, let's grab some coffee around 4:30 PM before our next class.",sms,0,legit_sms
3979,Reminder: Team sync is scheduled for 3:15 PM at cafeteria.,sms,0,legit_sms
3980,"Subject: Project Sync Minutes - Machine Learning. Hi team, thanks for joining the call today. We discussed progress on Python bug fixes. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3981,Subject: Schedule Update for Machine Learning. Please note that our next class session has been moved to 10 AM in the student union building.,email,0,legit_email
3982,"Subject: Project Sync Minutes - Database Design. Hi team, thanks for joining the call today. We discussed progress on deployment pipeline setup. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3983,Reminder: Team sync is scheduled for tomorrow morning at the main auditorium.,sms,0,legit_sms
3984,"Hey, let's grab some coffee around 2 PM before our next class.",sms,0,legit_sms
3985,"Subject: Feedback on your pull request. Hi John, I reviewed your changes regarding React frontend components. Looks great overall, just left a few minor comments.",email,0,legit_email
3986,Reminder: Team sync is scheduled for 2 PM at Lab 3.,sms,0,legit_sms
3987,"Subject: Feedback on your pull request. Hi Zainab, I reviewed your changes regarding React frontend components. Looks great overall, just left a few minor comments.",email,0,legit_email
3988,"Subject: Collaboration Request for SIWES Report Project. Hi Chinedu, I saw your repository on GitHub and would love to collaborate on the deployment pipeline setup implementation.",email,0,legit_email
3989,"Subject: Meeting Agenda: lunch. Dear all, please find attached the agenda for our upcoming lunch scheduled for 3:15 PM at library conference room.",email,0,legit_email
3990,"Hi Damilare, did you push the latest commit for the Web Development repository?",sms,0,legit_sms
3991,"Thanks for your help with debugging earlier, everything is working smoothly now.",sms,0,legit_sms
3992,"Hey David, are we still meeting for code review at 2 PM?",sms,0,legit_sms
3993,"Hey, let's grab some coffee around 2 PM before our next class.",sms,0,legit_sms
3994,"Subject: Project Sync Minutes - Network Security. Hi team, thanks for joining the call today. We discussed progress on deployment pipeline setup. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
3995,Happy birthday Michael! Wishing you a wonderful and blessed year ahead.,sms,0,legit_sms
3996,"Subject: Feedback on your pull request. Hi John, I reviewed your changes regarding MySQL database schema optimization. Looks great overall, just left a few minor comments.",email,0,legit_email
3997,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
3998,Can you please send me the notes from yesterday's Computer Science 101 lecture?,sms,0,legit_sms
3999,Reminder: Team sync is scheduled for 4:30 PM at Lab 3.,sms,0,legit_sms
4000,"Subject: Meeting Agenda: dinner. Dear all, please find attached the agenda for our upcoming dinner scheduled for 4:30 PM at the student union building.",email,0,legit_email
4001,"Subject: Assignment Submission: Algorithms and Data Structures. Dear Professor, attached is my completed assignment for Algorithms and Data Structures. Please confirm receipt. Best regards, Tunde",email,0,legit_email
4002,"Thanks for your help with debugging earlier, everything is working smoothly now.",sms,0,legit_sms
4003,"Hey, let me know when you get home safely.",sms,0,legit_sms
4004,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
4005,"Subject: Project Sync Minutes - SIWES Report. Hi team, thanks for joining the call today. We discussed progress on MySQL database schema optimization. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
4006,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Web Development codebase and Python bug fixes.",email,0,legit_email
4007,"Subject: Project Sync Minutes - Web Development. Hi team, thanks for joining the call today. We discussed progress on deployment pipeline setup. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
4008,"Hey, let me know when you get home safely.",sms,0,legit_sms
4009,"Thanks for your help with debugging earlier, everything is working smoothly now.",sms,0,legit_sms
4010,"Subject: Consultation Hours. Hi Ibrahim, I am available for project consultation during office hours on next Monday. See you then.",email,0,legit_email
4011,"Please check your Slack when you have a moment, I shared the updated documentation.",sms,0,legit_sms
4012,"Subject: Assignment Submission: Web Development. Dear Professor, attached is my completed assignment for Web Development. Please confirm receipt. Best regards, Fatima",email,0,legit_email
4013,"Hi John, did you push the latest commit for the Computer Science 101 repository?",sms,0,legit_sms
4014,Happy birthday Michael! Wishing you a wonderful and blessed year ahead.,sms,0,legit_sms
4015,Reminder: Team sync is scheduled for Thursday at noon at library conference room.,sms,0,legit_sms
4016,"Please check your Slack when you have a moment, I shared the updated documentation.",sms,0,legit_sms
4017,Subject: Schedule Update for Final Year Project. Please note that our next class session has been moved to 4:30 PM in online via Google Meet.,email,0,legit_email
4018,"Subject: Meeting Agenda: lunch. Dear all, please find attached the agenda for our upcoming lunch scheduled for 2 PM at the main auditorium.",email,0,legit_email
4019,"Subject: Project Sync Minutes - Algorithms and Data Structures. Hi team, thanks for joining the call today. We discussed progress on API endpoint integration. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
4020,Reminder: Team sync is scheduled for Thursday at noon at online via Google Meet.,sms,0,legit_sms
4021,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
4022,"Subject: Meeting Agenda: design workshop. Dear all, please find attached the agenda for our upcoming design workshop scheduled for 4:30 PM at Lab 3.",email,0,legit_email
4023,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
4024,"Hey, let's grab some coffee around Friday afternoon before our next class.",sms,0,legit_sms
4025,"Subject: Collaboration Request for Network Security Project. Hi Tunde, I saw your repository on GitHub and would love to collaborate on the deployment pipeline setup implementation.",email,0,legit_email
4026,"Hi Sarah, did you push the latest commit for the Database Design repository?",sms,0,legit_sms
4027,"Subject: Feedback on your pull request. Hi Michael, I reviewed your changes regarding deployment pipeline setup. Looks great overall, just left a few minor comments.",email,0,legit_email
4028,"Subject: Project Sync Minutes - Final Year Project. Hi team, thanks for joining the call today. We discussed progress on Python bug fixes. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
4029,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Network Security codebase and MySQL database schema optimization.",email,0,legit_email
4030,Happy birthday Bob! Wishing you a wonderful and blessed year ahead.,sms,0,legit_sms
4031,"Subject: Meeting Agenda: study group. Dear all, please find attached the agenda for our upcoming study group scheduled for next Monday at the student union building.",email,0,legit_email
4032,"Subject: Feedback on your pull request. Hi Charlie, I reviewed your changes regarding UI wireframes review. Looks great overall, just left a few minor comments.",email,0,legit_email
4033,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the Software Engineering codebase and deployment pipeline setup.",email,0,legit_email
4034,Don't forget to submit your assignment before the midnight deadline.,sms,0,legit_sms
4035,"Subject: Collaboration Request for Machine Learning Project. Hi Chioma, I saw your repository on GitHub and would love to collaborate on the React frontend components implementation.",email,0,legit_email
4036,"Subject: Feedback on your pull request. Hi Chinedu, I reviewed your changes regarding deployment pipeline setup. Looks great overall, just left a few minor comments.",email,0,legit_email
4037,"Subject: Collaboration Request for Database Design Project. Hi Michael, I saw your repository on GitHub and would love to collaborate on the UI wireframes review implementation.",email,0,legit_email
4038,Can you please send me the notes from yesterday's Machine Learning lecture?,sms,0,legit_sms
4039,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
4040,"Subject: Project Sync Minutes - Software Engineering. Hi team, thanks for joining the call today. We discussed progress on Python bug fixes. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
4041,"Thanks for your help with debugging earlier, everything is working smoothly now.",sms,0,legit_sms
4042,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
4043,"Hey, let's grab some coffee around Thursday at noon before our next class.",sms,0,legit_sms
4044,"Hey, let's grab some coffee around tomorrow morning before our next class.",sms,0,legit_sms
4045,"Subject: Meeting Agenda: weekly standup. Dear all, please find attached the agenda for our upcoming weekly standup scheduled for 2 PM at the student union building.",email,0,legit_email
4046,"Subject: Weekly Status Report. Hello, here is my progress update for this week on the SIWES Report codebase and UI wireframes review.",email,0,legit_email
4047,Great presentation today! Really appreciated your insights on UI wireframes review.,sms,0,legit_sms
4048,"Subject: Project Sync Minutes - Web Development. Hi team, thanks for joining the call today. We discussed progress on React frontend components. Please review the attached action items and let me know if you have any questions.",email,0,legit_email
4049,"Subject: Meeting Agenda: team brainstorming. Dear all, please find attached the agenda for our upcoming team brainstorming scheduled for Thursday at noon at the main auditorium.",email,0,legit_email
4050,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
4051,"Subject: Meeting Agenda: study group. Dear all, please find attached the agenda for our upcoming study group scheduled for Thursday at noon at Lab 3.",email,0,legit_email
4052,"Subject: Feedback on your pull request. Hi Tunde, I reviewed your changes regarding deployment pipeline setup. Looks great overall, just left a few minor comments.",email,0,legit_email
4053,"Hi Damilare, did you push the latest commit for the SIWES Report repository?",sms,0,legit_sms
4054,"Hey Fatima, are we still meeting for weekly standup at next Monday?",sms,0,legit_sms
4055,"Subject: Meeting Agenda: weekly standup. Dear all, please find attached the agenda for our upcoming weekly standup scheduled for Friday afternoon at library conference room.",email,0,legit_email
4056,Reminder: Team sync is scheduled for 3:15 PM at library conference room.,sms,0,legit_sms
4057,"Hi Emmanuel, did you push the latest commit for the Web Development repository?",sms,0,legit_sms
4058,"Hi Chioma, did you push the latest commit for the Machine Learning repository?",sms,0,legit_sms
4059,"Subject: Meeting Agenda: code review. Dear all, please find attached the agenda for our upcoming code review scheduled for 3:15 PM at online via Google Meet.",email,0,legit_email
4060,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
4061,"Hey, let me know when you get home safely.",sms,0,legit_sms
4062,Good morning! Let me know when you are ready to review the code.,sms,0,legit_sms
